User_ID,User_Location,User_Locale,User_Contributions,Travel_Date,Published_Date,Rating,Helpful_Votes,number_of_times_abroad,Age,Travel Style,Duration of Stay (Days),Monthly Income (USD),Preferred Activities 1,Preferred Activities 2,Preferred Activities 3,Preferred Travel Season,Preferred Mode of Transportation,Tech Savvy,Accommodation Type,Category
User 1553,"Winter Park Florida, United States",en_US,15,19-Mar,2019-04-21T12:57:24-04:00,3,0,1,47.0,group,0m1w2d,7365.0,Beaches,Whale Watching,Boutique Hotels,Winter,AC-Bus,Medium,Guesthouse,Luxury & Relaxation
User 1571,"London, United Kingdom",en_US,951,19-Aug,2019-08-12T16:26:26-04:00,2,0,12,43.0,solo,0m0w5d,5398.0,Lake and River,Whale Watching,Ayurvedic Spas,Winter,Car,Medium,Resort,Luxury & Relaxation
User 1572,"Montreal, Canada",en_US,277,19-Aug,2019-08-08T21:50:23-04:00,4,3,4,51.0,couples,0m1w0d,9931.0,Ayurvedic Spas,Boutique Hotels,Whale Watching,Winter,Uber,Low,Guesthouse,Luxury & Relaxation
User 1578,"Dubai, United Arab Emirates",en_US,63,18-Dec,2018-12-03T19:52:53-05:00,4,0,0,58.0,solo,0m1w2d,7131.0,Hill Country,Lake and River,Boutique Hotels,Winter,Van,Low,Guesthouse,Luxury & Relaxation
User 1579,"London, United Kingdom",en_US,17,18-Nov,2018-11-30T11:11:01-05:00,5,0,10,45.0,solo,0m0w6d,6346.0,Lake and River,Boutique Hotels,Ayurvedic Spas,Spring,Uber,Medium,Guesthouse,Luxury & Relaxation
User 1584,"Stockport, United Kingdom",en_US,9,18-Oct,2018-10-30T21:25:19-04:00,4,3,5,54.0,couples,0m1w1d,8880.0,Lake and River,Ayurvedic Spas,Whale Watching,Spring,Car,Low,Resort,Luxury & Relaxation
User 1585,"Mumbai, India",en_IN,156,18-Oct,2018-10-26T21:32:53-04:00,4,0,7,40.0,group,0m1w1d,7069.0,Beaches,Whale Watching,Lake and River,Fall,Uber,Medium,Hotel,Luxury & Relaxation
User 1591,"Bengaluru, India",en_US,3,19-Jan,2019-01-10T21:34:24-05:00,5,0,8,59.0,couples,0m1w0d,6469.0,Beaches,Lake and River,Hill Country,Spring,Car,Low,Guesthouse,Luxury & Relaxation
User 1593,"Riccione, Italy",en_US,88,19-Jan,2019-01-06T05:34:04-05:00,3,0,5,46.0,solo,0m0w5d,5564.0,Beaches,Boutique Hotels,Hill Country,Winter,AC-Bus,Medium,Guesthouse,Luxury & Relaxation
User 1598,"Liverpool, United Kingdom",en_US,135,18-Dec,2018-12-28T14:50:53-05:00,1,1,8,40.0,group,0m1w2d,7702.0,Lake and River,Whale Watching,Hill Country,Fall,Uber,Medium,Resort,Luxury & Relaxation
User 1601,"Emirate of Dubai, United Arab Emirates",en_US,7,18-Oct,2018-10-19T09:32:49-04:00,5,0,2,59.0,solo,0m1w2d,7288.0,Hill Country,Whale Watching,Boutique Hotels,Spring,Van,Low,Guesthouse,Luxury & Relaxation
User 1602,"Melbourne, Australia",en_AU,161,18-Oct,2018-10-16T07:06:10-04:00,2,1,4,56.0,group,0m1w6d,9779.0,Lake and River,Boutique Hotels,Whale Watching,Winter,Uber,Low,Hotel,Luxury & Relaxation
User 1603,"Scissett, United Kingdom",en_UK,48,18-Oct,2018-10-15T05:00:02-04:00,2,1,12,41.0,solo,0m0w5d,5740.0,Beaches,Ayurvedic Spas,Whale Watching,Winter,Van,Medium,Hotel,Luxury & Relaxation
User 1612,"Overijse, Belgium",en_UK,19,18-Sep,2018-09-19T05:44:56-04:00,1,2,9,50.0,group,0m2w0d,7781.0,Lake and River,Beaches,Hill Country,Winter,Car,Medium,Guesthouse,Luxury & Relaxation
User 1616,"Kuala Lumpur, Malaysia",en_US,115,19-Feb,2019-02-03T15:15:26-05:00,3,0,3,45.0,couples,0m1w3d,5080.0,Beaches,Whale Watching,Lake and River,Winter,PickMe,Medium,Hotel,Luxury & Relaxation
User 1623,"Prestwick, United Kingdom",en_UK,40,19-Jan,2019-01-21T10:10:46-05:00,4,0,11,48.0,solo,0m1w1d,7870.0,Beaches,Ayurvedic Spas,Whale Watching,Winter,Car,Medium,Hotel,Luxury & Relaxation
User 1624,"Klagenfurt, Karnten, Austria",en_US,4,19-Jan,2019-01-17T23:13:37-05:00,1,0,14,47.0,couples,0m1w1d,6183.0,Lake and River,Beaches,Whale Watching,Fall,PickMe,Medium,Hotel,Luxury & Relaxation
User 1637,"San Diego, California",en_US,1257,19-Feb,2019-02-19T23:54:48-05:00,5,0,5,45.0,solo,0m1w0d,5018.0,Ayurvedic Spas,Lake and River,Boutique Hotels,Spring,Uber,Medium,Resort,Luxury & Relaxation
User 1638,"Crete, Greece",en_US,108,19-Feb,2019-02-19T16:35:43-05:00,3,1,3,54.0,couples,0m1w3d,7449.0,Boutique Hotels,Lake and River,Hill Country,Fall,Van,Low,Resort,Luxury & Relaxation
User 1640,"Brackla, United Kingdom",en_UK,44,19-Feb,2019-02-14T07:08:05-05:00,4,0,11,58.0,couples,0m1w6d,9189.0,Whale Watching,Ayurvedic Spas,Lake and River,Winter,Car,Low,Guesthouse,Luxury & Relaxation
User 1642,mucklagh,en_US,135,19-Feb,2019-02-07T06:26:51-05:00,3,0,8,40.0,couples,0m1w3d,6802.0,Boutique Hotels,Hill Country,Whale Watching,Spring,Uber,Medium,Resort,Luxury & Relaxation
User 1648,"Abu Dhabi, United Arab Emirates",en_US,24,18-Aug,2018-08-12T20:30:48-04:00,2,0,1,46.0,couples,0m1w0d,7797.0,Hill Country,Ayurvedic Spas,Lake and River,Winter,PickMe,Medium,Hotel,Luxury & Relaxation
User 1657,"Wilmington, Delaware",en_US,66,18-Jul,2018-07-16T20:35:09-04:00,3,0,3,46.0,solo,0m1w1d,6933.0,Whale Watching,Ayurvedic Spas,Hill Country,Fall,Uber,Medium,Hotel,Luxury & Relaxation
User 1665,"Philadelphia, Pennsylvania",en_US,194,18-Jul,2018-07-02T14:04:15-04:00,3,0,8,42.0,couples,0m1w6d,7921.0,Ayurvedic Spas,Boutique Hotels,Lake and River,Spring,Van,Medium,Guesthouse,Luxury & Relaxation
User 1668,"Gloucester, United Kingdom",en_US,70,17-Oct,2018-06-25T11:10:12-04:00,1,0,9,49.0,couples,0m1w5d,7107.0,Hill Country,Boutique Hotels,Ayurvedic Spas,Winter,Uber,Medium,Hotel,Luxury & Relaxation
User 1670,New Zealand,en_US,51,18-Aug,2018-09-11T00:50:15-04:00,3,0,0,54.0,group,0m1w0d,7707.0,Hill Country,Ayurvedic Spas,Lake and River,Spring,Uber,Low,Resort,Luxury & Relaxation
User 1672,New Zealand,en_US,28,18-Aug,2018-09-07T19:56:48-04:00,2,0,6,44.0,couples,0m2w0d,7645.0,Ayurvedic Spas,Boutique Hotels,Lake and River,Spring,Car,Medium,Hotel,Luxury & Relaxation
User 1682,"Southampton, United Kingdom",en_UK,44,18-Aug,2018-08-20T10:07:20-04:00,1,0,0,43.0,couples,0m1w5d,6069.0,Boutique Hotels,Hill Country,Beaches,Winter,Car,Medium,Hotel,Luxury & Relaxation
User 1686,Poland in Europe,en_US,16,19-Sep,2020-02-11T22:21:08-05:00,5,0,9,69.0,group,0m1w1d,9865.0,Lake and River,Ayurvedic Spas,Whale Watching,Winter,Uber,Low,Guesthouse,Luxury & Relaxation
User 1688,DK,da,25,19-Dec,2019-12-24T16:34:42-05:00,2,0,5,46.0,solo,0m1w2d,7105.0,Boutique Hotels,Beaches,Ayurvedic Spas,Fall,Van,Medium,Resort,Luxury & Relaxation
User 1695,"Adelaide, Australia",en_US,29,19-Jul,2019-07-12T07:53:50-04:00,5,0,14,40.0,couples,0m1w0d,5580.0,Lake and River,Hill Country,Beaches,Winter,Van,Medium,Guesthouse,Luxury & Relaxation
User 1705,New York,en_US,59,18-Sep,2018-10-18T00:51:19-04:00,5,1,13,54.0,group,0m1w2d,6541.0,Ayurvedic Spas,Whale Watching,Lake and River,Spring,Uber,Low,Resort,Luxury & Relaxation
User 1706,"Nijmegen, The Netherlands",nl,11,18-Sep,2018-09-26T07:56:32-04:00,5,1,7,59.0,couples,0m1w1d,9864.0,Hill Country,Beaches,Boutique Hotels,Winter,Uber,Low,Resort,Luxury & Relaxation
User 1716,"St. Albans, United Kingdom",en_UK,17,18-Aug,2018-08-12T05:58:07-04:00,4,1,15,41.0,solo,0m0w6d,5301.0,Whale Watching,Beaches,Lake and River,Spring,Uber,Medium,Resort,Luxury & Relaxation
User 1730,"Munich, Germany",fr,5,18-Feb,2018-02-26T21:09:17-05:00,2,2,2,51.0,group,0m1w4d,9855.0,Beaches,Whale Watching,Lake and River,Spring,AC-Bus,Low,Hotel,Luxury & Relaxation
User 1735,Weston-super-Mare,en_GB,251,17-Nov,2017-12-05T06:26:40-05:00,4,0,4,50.0,group,0m1w0d,6152.0,Boutique Hotels,Beaches,Ayurvedic Spas,Winter,AC-Bus,Medium,Resort,Luxury & Relaxation
User 1736,"London, United Kingdom",en_us,38,17-Nov,2017-12-01T20:51:57-05:00,5,0,13,55.0,solo,0m0w6d,8098.0,Whale Watching,Lake and River,Ayurvedic Spas,Winter,AC-Bus,Low,Hotel,Luxury & Relaxation
User 1758,"Adelaide, Australia",en_AU,73,16-Sep,2016-09-28T17:55:30-04:00,5,0,10,48.0,couples,0m1w5d,7544.0,Lake and River,Ayurvedic Spas,Boutique Hotels,Winter,PickMe,Medium,Resort,Luxury & Relaxation
User 1766,"Doha, Qatar",en_US,80,15-Jul,2016-06-01T06:39:00-04:00,4,0,2,47.0,couples,0m1w1d,7746.0,Beaches,Boutique Hotels,Lake and River,Spring,Car,Medium,Hotel,Luxury & Relaxation
User 1769,United Kingdom,en_UK,16,16-Apr,2016-04-20T14:25:45-04:00,5,0,3,54.0,couples,0m1w0d,8289.0,Boutique Hotels,Whale Watching,Hill Country,Spring,PickMe,Low,Guesthouse,Luxury & Relaxation
User 1772,Winterswijk,en_US,80,15-Sep,2015-10-21T00:48:19-04:00,4,1,8,47.0,couples,0m1w6d,7322.0,Beaches,Lake and River,Hill Country,Fall,Uber,Medium,Hotel,Luxury & Relaxation
User 1775,"Galway, Ireland",en_US,29,15-Sep,2015-09-23T12:57:32-04:00,4,2,8,46.0,couples,0m1w4d,5471.0,Ayurvedic Spas,Lake and River,Boutique Hotels,Fall,Car,Medium,Hotel,Luxury & Relaxation
User 1786,"Barcelona, Spain",en_IE,210,16-Aug,2016-08-10T22:11:38-04:00,5,0,5,42.0,solo,0m1w0d,5616.0,Lake and River,Boutique Hotels,Ayurvedic Spas,Spring,AC-Bus,Medium,Guesthouse,Luxury & Relaxation
User 1788,"London, United Kingdom",en_UK,5,16-Jul,2016-08-02T12:00:28-04:00,4,0,6,44.0,solo,0m1w2d,5315.0,Lake and River,Beaches,Hill Country,Spring,Van,Medium,Hotel,Luxury & Relaxation
User 1795,"Wroclaw, Poland",en_US,42,16-Feb,2016-03-07T09:33:35-05:00,5,2,2,51.0,couples,0m1w0d,6227.0,Lake and River,Ayurvedic Spas,Whale Watching,Winter,Van,Low,Hotel,Luxury & Relaxation
User 1797,"Lahti, Finland",en_US,246,16-Feb,2016-02-20T00:07:17-05:00,3,0,6,59.0,couples,0m1w5d,8279.0,Boutique Hotels,Lake and River,Hill Country,Winter,Van,Low,Guesthouse,Luxury & Relaxation
User 1799,Singapore,en_US,209,15-Sep,2016-01-31T01:20:30-05:00,5,0,2,45.0,solo,0m0w6d,7099.0,Boutique Hotels,Beaches,Lake and River,Spring,Car,Medium,Guesthouse,Luxury & Relaxation
User 1802,"London, United Kingdom",en_GB,186,16-Jan,2016-01-18T07:36:39-05:00,5,0,6,52.0,couples,0m1w2d,7729.0,Ayurvedic Spas,Lake and River,Beaches,Spring,Van,Low,Guesthouse,Luxury & Relaxation
User 1803,"London, England, United Kingdom",en_UK,14,16-Jan,2016-01-03T05:39:11-05:00,4,0,1,48.0,couples,0m2w0d,7624.0,Ayurvedic Spas,Boutique Hotels,Lake and River,Winter,Van,Medium,Guesthouse,Luxury & Relaxation
User 1812,"Moscow, Russia",ru,6,15-Apr,2015-05-04T00:29:01-04:00,5,0,10,58.0,solo,0m1w2d,9335.0,Boutique Hotels,Beaches,Hill Country,Winter,Van,Low,Guesthouse,Luxury & Relaxation
User 1820,"Bielefeld, Germany",de,8,17-Apr,2017-05-17T22:56:51-04:00,5,0,8,57.0,group,0m2w0d,8730.0,Whale Watching,Ayurvedic Spas,Hill Country,Fall,Van,Low,Resort,Luxury & Relaxation
User 1825,"Moscow, Russia",ru,10,16-Jul,2016-10-16T07:37:58-04:00,5,0,10,66.0,couples,0m1w1d,6830.0,Whale Watching,Beaches,Ayurvedic Spas,Winter,PickMe,Low,Guesthouse,Luxury & Relaxation
User 1828,"Barcelona, Spain",en_US,160,19-Sep,2019-11-07T06:11:33-05:00,5,2,4,56.0,group,0m1w6d,7159.0,Boutique Hotels,Whale Watching,Hill Country,Spring,Car,Low,Guesthouse,Luxury & Relaxation
User 1830,"Melbourne, Australia",en_US,4,19-Sep,2019-09-05T20:25:02-04:00,5,1,14,51.0,couples,0m1w0d,7065.0,Ayurvedic Spas,Hill Country,Lake and River,Winter,Van,Low,Guesthouse,Luxury & Relaxation
User 1838,"Oslo, Norway",nb_NO,6,19-Jul,2019-07-23T22:42:36-04:00,5,1,11,41.0,solo,0m0w6d,6346.0,Ayurvedic Spas,Whale Watching,Hill Country,Winter,AC-Bus,Medium,Hotel,Luxury & Relaxation
User 1840,"Perth, Australia",en_US,36,19-Jun,2019-06-22T23:14:56-04:00,5,2,5,57.0,group,0m2w0d,7633.0,Hill Country,Whale Watching,Ayurvedic Spas,Winter,AC-Bus,Low,Resort,Luxury & Relaxation
User 1841,"London, United Kingdom",en_UK,133,19-Jun,2019-06-20T03:18:07-04:00,4,1,9,55.0,group,0m1w0d,6986.0,Lake and River,Ayurvedic Spas,Whale Watching,Spring,Van,Low,Hotel,Luxury & Relaxation
User 1845,"Prague, Czech Republic",en_UK,14,22-May,2022-06-07T07:10:33-04:00,4,0,13,55.0,group,0m1w3d,9285.0,Boutique Hotels,Hill Country,Ayurvedic Spas,Winter,Van,Low,Hotel,Luxury & Relaxation
User 1852,"Toronto, Canada",en_CA,5,19-Feb,2019-04-07T19:27:42-04:00,4,0,10,58.0,group,0m1w0d,9060.0,Lake and River,Beaches,Hill Country,Spring,AC-Bus,Low,Hotel,Luxury & Relaxation
User 1853,"Scheveningen, The Netherlands",nl,25,19-Feb,2019-03-29T10:20:06-04:00,5,1,12,56.0,couples,0m1w3d,6906.0,Lake and River,Boutique Hotels,Beaches,Spring,Van,Low,Guesthouse,Luxury & Relaxation
User 1859,"Rochester, Michigan",en_US,307,18-Jul,2018-08-06T20:10:35-04:00,5,1,4,69.0,group,0m1w4d,8193.0,Ayurvedic Spas,Hill Country,Lake and River,Spring,Car,Low,Guesthouse,Luxury & Relaxation
User 1863,"Hornchurch, United Kingdom",en_UK,22,18-Jul,2018-07-25T08:51:54-04:00,5,2,3,59.0,group,0m1w5d,8240.0,Hill Country,Boutique Hotels,Lake and River,Spring,AC-Bus,Low,Hotel,Luxury & Relaxation
User 1870,"Melbourne, Australia",en_AU,3,18-Jun,2018-06-22T17:09:52-04:00,5,0,1,56.0,couples,0m1w5d,8213.0,Whale Watching,Beaches,Ayurvedic Spas,Spring,PickMe,Low,Resort,Luxury & Relaxation
User 1871,"Sydney, Australia",en_AU,29,18-Jun,2018-06-13T22:18:12-04:00,5,1,7,41.0,solo,0m0w6d,7798.0,Whale Watching,Lake and River,Beaches,Spring,AC-Bus,Medium,Resort,Luxury & Relaxation
User 1882,"Bengaluru, India",en_US,12,17-Dec,2017-12-27T00:26:59-05:00,5,0,3,45.0,couples,0m1w4d,6524.0,Lake and River,Ayurvedic Spas,Beaches,Spring,Van,Medium,Guesthouse,Luxury & Relaxation
User 1884,Budapest,en_US,12,16-Dec,2017-11-07T10:25:21-05:00,4,0,8,51.0,couples,0m1w2d,6532.0,Hill Country,Beaches,Ayurvedic Spas,Winter,Uber,Low,Hotel,Luxury & Relaxation
User 1886,"Melbourne, Australia",en_US,14,17-Sep,2017-10-03T16:50:25-04:00,5,0,10,64.0,couples,0m1w3d,7475.0,Hill Country,Lake and River,Beaches,Spring,Uber,Low,Guesthouse,Luxury & Relaxation
User 1887,"Doha, Qatar",en_US,15,17-Sep,2017-10-02T19:43:33-04:00,5,0,11,48.0,solo,0m1w1d,7079.0,Lake and River,Whale Watching,Boutique Hotels,Spring,Uber,Medium,Hotel,Luxury & Relaxation
User 1894,"Melbourne, Australia",en_AU,57,17-Aug,2017-08-21T17:18:57-04:00,5,0,9,47.0,couples,0m1w6d,5480.0,Hill Country,Lake and River,Beaches,Winter,Van,Medium,Hotel,Luxury & Relaxation
User 1897,"Leicestershire, United Kingdom",en_UK,21,18-Sep,2018-09-25T10:32:56-04:00,5,0,10,46.0,solo,0m1w3d,5863.0,Lake and River,Hill Country,Ayurvedic Spas,Spring,AC-Bus,Medium,Guesthouse,Luxury & Relaxation
User 1904,"Cambridge, United Kingdom",en_UK,37,18-Aug,2018-08-25T05:23:01-04:00,3,1,15,59.0,group,0m1w3d,7117.0,Whale Watching,Boutique Hotels,Beaches,Fall,Van,Low,Guesthouse,Luxury & Relaxation
User 1906,"Dongo, Italy",it,118,18-Aug,2018-08-17T08:30:04-04:00,4,0,1,42.0,couples,0m1w3d,7561.0,Whale Watching,Beaches,Lake and River,Spring,PickMe,Medium,Guesthouse,Luxury & Relaxation
User 1913,"Bucharest, Romania",ro_RO,181,19-Jan,2019-01-24T02:35:13-05:00,5,1,0,45.0,couples,0m1w2d,5003.0,Beaches,Hill Country,Whale Watching,Winter,Uber,Medium,Hotel,Luxury & Relaxation
User 1924,"Sydney, Australia",en_US,13,17-Apr,2017-04-10T00:58:53-04:00,5,0,10,57.0,solo,0m1w1d,9864.0,Beaches,Boutique Hotels,Ayurvedic Spas,Spring,Car,Low,Guesthouse,Luxury & Relaxation
User 1925,"Greater London, United Kingdom",en_UK,10,16-Jun,2017-04-03T14:07:01-04:00,4,0,5,51.0,solo,0m0w6d,6617.0,Whale Watching,Beaches,Boutique Hotels,Winter,Car,Low,Guesthouse,Luxury & Relaxation
User 1931,"Victoria, Canada",en_CA,7,16-Nov,2016-12-27T14:30:35-05:00,5,0,15,45.0,solo,0m1w3d,6138.0,Lake and River,Whale Watching,Boutique Hotels,Spring,AC-Bus,Medium,Resort,Luxury & Relaxation
User 1932,"Blackburn, United Kingdom",en_US,13,16-Nov,2016-12-08T00:50:57-05:00,5,0,3,57.0,group,0m1w3d,7367.0,Boutique Hotels,Hill Country,Lake and River,Spring,Uber,Low,Resort,Luxury & Relaxation
User 1933,"Pune, India",en_US,278,16-Nov,2016-11-24T02:17:45-05:00,4,0,9,45.0,couples,0m1w0d,7624.0,Boutique Hotels,Ayurvedic Spas,Hill Country,Spring,PickMe,Medium,Hotel,Luxury & Relaxation
User 1935,"Greater Sydney, Australia",en_AU,155,16-Nov,2016-11-08T16:34:11-05:00,4,0,9,46.0,couples,0m1w2d,5548.0,Lake and River,Whale Watching,Boutique Hotels,Spring,Uber,Medium,Hotel,Luxury & Relaxation
User 1944,"Oxford, United Kingdom",en_UK,155,17-Jun,2017-07-22T08:30:03-04:00,5,3,0,40.0,group,0m2w0d,7270.0,Ayurvedic Spas,Boutique Hotels,Lake and River,Winter,Uber,Medium,Resort,Luxury & Relaxation
User 1945,"Cairo, Egypt",en_US,44,17-Jul,2017-07-16T06:43:07-04:00,3,1,10,59.0,group,0m1w6d,7009.0,Ayurvedic Spas,Beaches,Lake and River,Winter,Van,Low,Resort,Luxury & Relaxation
User 1946,"Nanyuki Town, Kenya",en_US,14,17-Jul,2017-07-14T08:02:45-04:00,5,1,2,52.0,couples,0m1w4d,9442.0,Whale Watching,Ayurvedic Spas,Beaches,Spring,PickMe,Low,Hotel,Luxury & Relaxation
User 1960,Singapore,en_SG,58,16-May,2016-10-31T16:13:46-04:00,4,1,7,40.0,group,0m2w0d,6234.0,Hill Country,Boutique Hotels,Beaches,Spring,Car,Medium,Guesthouse,Luxury & Relaxation
User 1969,"Reading, United Kingdom",en_UK,4,16-Aug,2016-08-28T00:37:40-04:00,4,0,6,42.0,solo,0m1w0d,5617.0,Ayurvedic Spas,Whale Watching,Boutique Hotels,Winter,AC-Bus,Medium,Resort,Luxury & Relaxation
User 1973,"Ho Chi Minh City, Vietnam",en_US,552,20-Jun,2020-07-07T02:13:47-04:00,4,2,1,50.0,couples,0m1w1d,7795.0,Lake and River,Beaches,Boutique Hotels,Spring,Car,Medium,Resort,Luxury & Relaxation
User 1977,Malaysia,en_US,59,20-Mar,2020-03-17T18:56:06-04:00,1,0,9,40.0,couples,0m1w6d,7568.0,Beaches,Whale Watching,Ayurvedic Spas,Winter,Car,Medium,Hotel,Luxury & Relaxation
User 1980,"Bovenkarspel, The Netherlands",nl,128,20-Mar,2020-03-14T04:01:14-04:00,3,0,1,42.0,couples,0m1w3d,5505.0,Hill Country,Lake and River,Boutique Hotels,Winter,Uber,Medium,Hotel,Luxury & Relaxation
User 1982,"Chennai (Madras), India",en_IN,227,19-Dec,2020-02-28T05:11:23-05:00,3,1,12,41.0,couples,0m1w4d,5932.0,Boutique Hotels,Whale Watching,Lake and River,Summer,Van,Medium,Guesthouse,Luxury & Relaxation
User 1988,"Perth, Australia",en_AU,5,20-Feb,2020-02-02T23:27:28-05:00,2,0,2,43.0,solo,0m0w5d,7681.0,Boutique Hotels,Whale Watching,Lake and River,Winter,AC-Bus,Medium,Guesthouse,Luxury & Relaxation
User 1990,"London, United Kingdom",en_US,201,20-Jan,2020-01-28T09:19:15-05:00,4,1,14,49.0,solo,0m1w2d,7805.0,Boutique Hotels,Hill Country,Ayurvedic Spas,Winter,Uber,Medium,Guesthouse,Luxury & Relaxation
User 2001,"Gold Coast, Australia",en_AU,12,19-Jun,2019-07-03T16:55:42-04:00,1,0,10,54.0,solo,0m0w6d,7571.0,Beaches,Hill Country,Whale Watching,Winter,Car,Low,Guesthouse,Luxury & Relaxation
User 2004,"Amman, Jordan",en_US,267,19-Feb,2019-02-11T07:25:51-05:00,5,0,12,47.0,solo,0m0w5d,7613.0,Whale Watching,Lake and River,Ayurvedic Spas,Spring,Van,Medium,Hotel,Luxury & Relaxation
User 2007,"Singapore, Singapore",en_US,468,19-Jan,2019-02-07T03:53:48-05:00,5,0,2,59.0,group,0m1w4d,7221.0,Beaches,Hill Country,Ayurvedic Spas,Spring,Uber,Low,Hotel,Luxury & Relaxation
User 2018,"Lucknow, India",en_IN,14,19-Feb,2019-02-28T01:37:06-05:00,4,0,8,53.0,solo,0m1w1d,8622.0,Beaches,Lake and River,Hill Country,Spring,AC-Bus,Low,Guesthouse,Luxury & Relaxation
User 2026,Various,en_US,18,19-Dec,2019-12-29T19:08:00-05:00,1,0,10,56.0,group,0m1w6d,8625.0,Ayurvedic Spas,Beaches,Boutique Hotels,Fall,Uber,Low,Hotel,Luxury & Relaxation
User 2029,"Sharjah, United Arab Emirates",en_US,178,19-Dec,2019-12-17T07:27:44-05:00,5,2,12,41.0,group,0m1w4d,6841.0,Beaches,Boutique Hotels,Whale Watching,Spring,AC-Bus,Medium,Guesthouse,Luxury & Relaxation
User 2030,"Dubai, United Arab Emirates",en_US,37,19-Dec,2019-12-07T19:24:51-05:00,3,2,1,52.0,solo,0m1w1d,9253.0,Hill Country,Whale Watching,Lake and River,Spring,AC-Bus,Low,Guesthouse,Luxury & Relaxation
User 2041,"Singapore, Singapore",en_US,10,18-Nov,2018-12-11T05:41:09-05:00,4,1,6,58.0,group,0m2w0d,8822.0,Lake and River,Beaches,Whale Watching,Spring,Van,Low,Guesthouse,Luxury & Relaxation
User 2044,"Mumbai, India",en_US,20,18-Nov,2018-11-30T07:18:11-05:00,4,2,5,56.0,group,0m1w4d,9747.0,Beaches,Ayurvedic Spas,Lake and River,Spring,Uber,Low,Resort,Luxury & Relaxation
User 2045,"Mumbai, India",en_IN,122,18-Nov,2018-11-14T22:09:21-05:00,4,0,0,51.0,solo,0m1w3d,7619.0,Beaches,Boutique Hotels,Lake and River,Spring,AC-Bus,Low,Hotel,Luxury & Relaxation
User 2047,"Hong Kong, China",en_gb,287,18-Nov,2018-11-12T18:21:29-05:00,3,0,6,42.0,solo,0m1w1d,5899.0,Beaches,Lake and River,Boutique Hotels,Spring,Uber,Medium,Hotel,Luxury & Relaxation
User 2049,"Pune, India",en_US,13,19-Apr,2019-04-08T21:45:36-04:00,5,0,4,56.0,solo,0m0w5d,9750.0,Hill Country,Whale Watching,Ayurvedic Spas,Spring,Car,Low,Resort,Luxury & Relaxation
User 2053,"Bengaluru, India",en_US,36,18-Dec,2019-03-22T21:03:19-04:00,5,0,2,44.0,couples,0m1w0d,5498.0,Hill Country,Whale Watching,Boutique Hotels,Winter,Van,Medium,Hotel,Luxury & Relaxation
User 2058,"Dubai, United Arab Emirates",en_US,161,19-Jun,2019-06-08T02:20:33-04:00,4,1,2,57.0,group,0m2w0d,7008.0,Boutique Hotels,Lake and River,Whale Watching,Spring,Car,Low,Resort,Luxury & Relaxation
User 2068,"Castel Goffredo, Italy",en_us,33,18-Jul,2018-07-31T00:49:59-04:00,5,0,10,51.0,couples,0m1w1d,6502.0,Ayurvedic Spas,Beaches,Boutique Hotels,Winter,Uber,Low,Resort,Luxury & Relaxation
User 2080,"Oxfordshire, United Kingdom",en_UK,302,18-Aug,2018-09-24T02:45:40-04:00,4,0,6,43.0,solo,0m1w3d,6259.0,Ayurvedic Spas,Beaches,Whale Watching,Spring,AC-Bus,Medium,Hotel,Luxury & Relaxation
User 2084,"St. Helier, United Kingdom",en_UK,77,18-Aug,2018-08-31T02:45:16-04:00,1,1,0,42.0,couples,0m1w3d,7104.0,Beaches,Whale Watching,Ayurvedic Spas,Spring,Car,Medium,Hotel,Luxury & Relaxation
User 2089,"Gurugram (Gurgaon), India",en_US,92,18-Jun,2018-06-23T21:46:49-04:00,4,0,7,43.0,couples,0m1w0d,6189.0,Hill Country,Whale Watching,Beaches,Spring,PickMe,Medium,Resort,Luxury & Relaxation
User 2095,"Sydney, Australia",en_AU,9,18-Apr,2018-06-01T18:20:12-04:00,4,0,3,43.0,solo,0m1w1d,7877.0,Boutique Hotels,Whale Watching,Beaches,Winter,Van,Medium,Hotel,Luxury & Relaxation
User 2097,Singapore,en_US,25,18-May,2018-05-30T08:03:36-04:00,2,1,7,48.0,solo,0m0w6d,5982.0,Hill Country,Beaches,Whale Watching,Spring,Van,Medium,Hotel,Luxury & Relaxation
User 2108,"Muscat, Oman",en_US,15,18-Mar,2018-04-06T22:21:22-04:00,4,0,5,47.0,couples,0m1w2d,6598.0,Lake and River,Hill Country,Ayurvedic Spas,Spring,PickMe,Medium,Resort,Luxury & Relaxation
User 2115,"Prague, Czech Republic",en_US,810,18-Mar,2018-03-17T18:55:59-04:00,5,1,6,43.0,group,0m1w5d,5713.0,Lake and River,Whale Watching,Boutique Hotels,Spring,Uber,Medium,Guesthouse,Luxury & Relaxation
User 2118,"Alexandria, Egypt",en_US,87,18-Mar,2018-03-08T04:28:10-05:00,4,0,11,55.0,solo,0m1w3d,9199.0,Lake and River,Whale Watching,Ayurvedic Spas,Winter,AC-Bus,Low,Guesthouse,Luxury & Relaxation
User 2137,"Ahmedabad, India",en_IN,5,19-Oct,2019-10-30T10:09:00-04:00,5,0,4,46.0,solo,0m1w0d,6488.0,Ayurvedic Spas,Boutique Hotels,Beaches,Winter,Uber,Medium,Guesthouse,Luxury & Relaxation
User 2143,"London, United Kingdom",en_UK,15,19-Sep,2019-09-28T04:33:58-04:00,2,0,3,57.0,couples,0m1w2d,8721.0,Boutique Hotels,Beaches,Lake and River,Spring,Van,Low,Guesthouse,Luxury & Relaxation
